ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
2660,2660,ììyé,honey-None,false,expert,Hantgan2018,,,
2661,2661,ìwó,honey-None,false,expert,Hantgan2018,,,
2662,2662,ìzèŋ,honey-None,false,expert,Hantgan2018,,,
2663,2663,yɛ̌yⁿ,honey-None,false,expert,Hantgan2018,,,
2664,2664,sìrà,hornanatomy-None,false,expert,Hantgan2018,,,
2665,2665,kíyà,hornanatomy-None,false,expert,Hantgan2018,,,
2666,2666,cíyà,hornanatomy-None,false,expert,Hantgan2018,,,
2667,2667,kɛ́lɛ̀,hornanatomy-None,false,expert,Hantgan2018,,,
2668,2668,buutu tuwal,hornanatomy-None,false,expert,Hantgan2018,,,
2669,2669,círɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2670,2670,būwōⁿ,hornanatomy-None,false,expert,Hantgan2018,,,
2671,2671,kɛ́lɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2672,2672,kɛ́lɔ̀:,hornanatomy-None,false,expert,Hantgan2018,,,
2673,2673,kírâ,hornanatomy-None,false,expert,Hantgan2018,,,
2674,2674,kɛ́lɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2675,2675,kírɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2676,2676,hìlí,hornanatomy-None,false,expert,Hantgan2018,,,
2677,2677,cílá,hornanatomy-None,false,expert,Hantgan2018,,,
2678,2678,kɛ̀:lɛ̀-ŋgè,hornanatomy-None,false,expert,Hantgan2018,,,
2679,2679,kírɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2680,2680,kɛ́lɛ́,hornanatomy-None,false,expert,Hantgan2018,,,
2681,2681,círá,hornanatomy-None,false,expert,Hantgan2018,,,
2682,2682,célá,hornanatomy-None,false,expert,Hantgan2018,,,
2683,2683,kílɛ̀,hornanatomy-None,false,expert,Hantgan2018,,,
2684,2684,sò,horse-None,false,expert,Hantgan2018,,,
2685,2685,búwó,horse-None,false,expert,Hantgan2018,,,
2686,2686,sǒ-m,horse-None,false,expert,Hantgan2018,,,
2687,2687,sǒ-m,horse-None,false,expert,Hantgan2018,,,
2688,2688,sé,horse-None,false,expert,Hantgan2018,,,
2689,2689,puccu,horse-None,false,expert,Hantgan2018,,,
2690,2690,sǒ-m,horse-None,false,expert,Hantgan2018,,,
2691,2691,sìyóⁿ,horse-None,false,expert,Hantgan2018,,,
2692,2692,sóɲó-nì,horse-None,false,expert,Hantgan2018,,,
2693,2693,bàné,horse-None,false,expert,Hantgan2018,,,
2694,2694,sǒ-ŋ,horse-None,false,expert,Hantgan2018,,,
2695,2695,sònjò-m,horse-None,false,expert,Hantgan2018,,,
2696,2696,sǒ-m,horse-None,false,expert,Hantgan2018,,,
2697,2697,bàrí,horse-None,false,expert,Hantgan2018,,,
2698,2698,bàryò,horse-None,false,expert,Hantgan2018,,,
2699,2699,sò-mé,horse-None,false,expert,Hantgan2018,,,
2700,2700,sóɲó-ní,horse-None,false,expert,Hantgan2018,,,
2701,2701,sɔ̌ⁿ,horse-None,false,expert,Hantgan2018,,,
2702,2702,só-m,horse-None,false,expert,Hantgan2018,,,
2703,2703,sò-ŋgú,horse-None,false,expert,Hantgan2018,,,
2704,2704,sò-m,horse-None,false,expert,Hantgan2018,,,
2705,2705,sǒ-m,horse-None,false,expert,Hantgan2018,,,
2706,2706,fèéré,host-None,false,expert,Hantgan2018,,,
2707,2707,nʤàà tìɡì,host-None,false,expert,Hantgan2018,,,
2708,2708,ùrò sìyî-m,host-None,false,expert,Hantgan2018,,,
2709,2709,ùrò sìyî:,host-None,false,expert,Hantgan2018,,,
2710,2710,ʔòbón tà:lù,host-None,false,expert,Hantgan2018,,,
2711,2711,njaa tigi,host-None,false,expert,Hantgan2018,,,
2712,2712,súnú ŋó,host-None,false,expert,Hantgan2018,,,
2713,2713,dú:lú,host-None,false,expert,Hantgan2018,,,
2714,2714,òlè súgí-n,host-None,false,expert,Hantgan2018,,,
2715,2715,ǹdò sìgí,host-None,false,expert,Hantgan2018,,,
2716,2716,njà: tígì,host-None,false,expert,Hantgan2018,,,
2717,2717,ìrè sìgé,host-None,false,expert,Hantgan2018,,,
2718,2718,ùlù sùgó,host-None,false,expert,Hantgan2018,,,
2719,2719,jìwà nú:,host-None,false,expert,Hantgan2018,,,
2720,2720,gìnɛ̀ tíyɛ́,host-None,false,expert,Hantgan2018,,,
2721,2721,lòsú,host-None,false,expert,Hantgan2018,,,
2722,2722,lò: tìyà,host-None,false,expert,Hantgan2018,,,
2723,2723,gɛ̀rⁿɛ̀ sùgó,host-None,false,expert,Hantgan2018,,,
2724,2724,gàⁿ,hot-None,false,expert,Hantgan2018,,,
2725,2725,wáá,hot-None,false,expert,Hantgan2018,,,
2726,2726,ɔ̂wⁿ,hot-None,false,expert,Hantgan2018,,,
2727,2727,jùŋgà,hot-None,false,expert,Hantgan2018,,,
2728,2728,wulu-de,hot-None,false,expert,Hantgan2018,,,
2729,2729,ɔ́gù,hot-None,false,expert,Hantgan2018,,,
2730,2730,pīyⁿɛ̄-nà,hot-None,false,expert,Hantgan2018,,,
2731,2731,ná:gá,hot-None,false,expert,Hantgan2018,,,
2732,2732,dwɛ̌yⁿ-yè,hot-None,false,expert,Hantgan2018,,,
2733,2733,ɔ́gî,hot-None,false,expert,Hantgan2018,,,
2734,2734,nwá:gá,hot-None,false,expert,Hantgan2018,,,
2735,2735,ɔ́w,hot-None,false,expert,Hantgan2018,,,
2736,2736,kònnò,hot-None,false,expert,Hantgan2018,,,
2737,2737,kɔ̀rɔ̀nɔ̌:,hot-None,false,expert,Hantgan2018,,,
2738,2738,ɔ́mɛ̀:,hot-None,false,expert,Hantgan2018,,,
2739,2739,númá,hot-None,false,expert,Hantgan2018,,,
2740,2740,nú:,hot-None,false,expert,Hantgan2018,,,
2741,2741,ɔ́gú,hot-None,false,expert,Hantgan2018,,,
2742,2742,dɔ́,hot-None,false,expert,Hantgan2018,,,
2743,2743,ɔ̀jú,hot-None,false,expert,Hantgan2018,,,
2744,2744,nɔ́:,hot-None,false,expert,Hantgan2018,,,
2745,2745,tɛ̀mɛ̀dɛ́rɛ́,hundred-None,false,expert,Hantgan2018,,,
2746,2746,tɛ́:mbɛ̀ndɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2747,2747,tɛ́:mɛ́dɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2748,2748,tɛ̀:mɛ̀ndɛ́rɛ́,hundred-None,false,expert,Hantgan2018,,,
2749,2749,teemedere,hundred-None,false,expert,Hantgan2018,,,
2750,2750,sǔŋ,hundred-None,false,expert,Hantgan2018,,,
2751,2751,tɛ̄ɛ̄mdɛ̄rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2752,2752,sìŋgìndó pɛ́:nɛ́:ŋgà,hundred-None,false,expert,Hantgan2018,,,
2753,2753,kɛ̀:sǔm má pɔ̌:nɔ̀y,hundred-None,false,expert,Hantgan2018,,,
2754,2754,tɛ́:mɛ́dérɛ̀,hundred-None,false,expert,Hantgan2018,,,
2755,2755,tɛ̀:mdɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2756,2756,tɛ́:mdɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2757,2757,tɛ́:mɛ̀ndɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2758,2758,zàŋgù,hundred-None,false,expert,Hantgan2018,,,
2759,2759,tɛ́:mdɛ̀rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2760,2760,tɛ̀:mdɛ̀rɛ́,hundred-None,false,expert,Hantgan2018,,,
2761,2761,tɛ́mdɛ́rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2762,2762,tɛ́mìndɛ̀,hundred-None,false,expert,Hantgan2018,,,
2763,2763,zǎŋ,hundred-None,false,expert,Hantgan2018,,,
2764,2764,tɛ́mɛ̀dɛ̀rɛ̀,hundred-None,false,expert,Hantgan2018,,,
2765,2765,sǔm,hundred-None,false,expert,Hantgan2018,,,
2766,2766,kɛ́rɛ́-ndī,hunt-None,false,expert,Hantgan2018,,,
2767,2767,àrⁿà ósú,hunt-None,false,expert,Hantgan2018,,,
2768,2768,dǎnnà,hunt-None,false,expert,Hantgan2018,,,
2769,2769,dà:nàmà,hunt-None,false,expert,Hantgan2018,,,
2770,2770,dàná,hunt-None,false,expert,Hantgan2018,,,
2771,2771,dà:nà ńkálúmá,hunt-None,false,expert,Hantgan2018,,,
2772,2772,tǎl,hunt-None,false,expert,Hantgan2018,,,
2773,2773,àntá:rí,hunt-None,false,expert,Hantgan2018,,,
2774,2774,dà:nàmà,hunt-None,false,expert,Hantgan2018,,,
2775,2775,hó:,hunt-None,false,expert,Hantgan2018,,,
2776,2776,dǎnnɛ̀,hunt-None,false,expert,Hantgan2018,,,
2777,2777,dàndá,hunt-None,false,expert,Hantgan2018,,,
2778,2778,tà:nì,hunt-None,false,expert,Hantgan2018,,,
2779,2779,sù: sɔ̀,hunt-None,false,expert,Hantgan2018,,,
2780,2780,àn tólú,hunt-None,false,expert,Hantgan2018,,,
2781,2781,dáná,hunt-None,false,expert,Hantgan2018,,,
2782,2782,dàná,hunt-None,false,expert,Hantgan2018,,,
2783,2783,dánù,hunt-None,false,expert,Hantgan2018,,,
2784,2784,cɛ̀,husband-None,false,expert,Hantgan2018,,,
2785,2785,kàndè,husband-None,false,expert,Hantgan2018,,,
2786,2786,ɔ̀ŋgɔ̀rɔ̌-m,husband-None,false,expert,Hantgan2018,,,
2787,2787,ɔ̀ŋgɔ̀rɔ́,husband-None,false,expert,Hantgan2018,,,
2788,2788,bàlà,husband-None,false,expert,Hantgan2018,,,
2789,2789,gorko,husband-None,false,expert,Hantgan2018,,,
2790,2790,àɣá,husband-None,false,expert,Hantgan2018,,,
2791,2791,kúwⁿɔ̄,husband-None,false,expert,Hantgan2018,,,
2792,2792,wálá,husband-None,false,expert,Hantgan2018,,,
2793,2793,nɔ̀gɔ̌:,husband-None,false,expert,Hantgan2018,,,
2794,2794,lɔ̀gɔ̂,husband-None,false,expert,Hantgan2018,,,
2795,2795,wàlà,husband-None,false,expert,Hantgan2018,,,
2796,2796,ɛ̀gɛ́,husband-None,false,expert,Hantgan2018,,,
2797,2797,kúññɛ̀,husband-None,false,expert,Hantgan2018,,,
2798,2798,kúrɲê,husband-None,false,expert,Hantgan2018,,,
2799,2799,ɔ̀ngɔ́,husband-None,false,expert,Hantgan2018,,,
2800,2800,bànà,husband-None,false,expert,Hantgan2018,,,
2801,2801,ɛ̀gɛ́,husband-None,false,expert,Hantgan2018,,,
2802,2802,ígɛ́,husband-None,false,expert,Hantgan2018,,,
2803,2803,ɛ̀gá,husband-None,false,expert,Hantgan2018,,,
2804,2804,nùŋɔ̀-n,husband-None,false,expert,Hantgan2018,,,
2805,2805,ígɛ́,husband-None,false,expert,Hantgan2018,,,
2806,2806,jógíⁿ,injure-None,false,expert,Hantgan2018,,,
2807,2807,bàrmà,injure-None,false,expert,Hantgan2018,,,
2808,2808,bármìnà káŋ,injure-None,false,expert,Hantgan2018,,,
2809,2809,bǎrmɛ́,injure-None,false,expert,Hantgan2018,,,
2810,2810,bàrmì kánì,injure-None,false,expert,Hantgan2018,,,
2811,2811,barmu-de,injure-None,false,expert,Hantgan2018,,,
2812,2812,nùrⁿù-ŋó,injure-None,false,expert,Hantgan2018,,,
2813,2813,à-māyⁿ,injure-None,false,expert,Hantgan2018,,,
2814,2814,bárímì kání,injure-None,false,expert,Hantgan2018,,,
2815,2815,bármí,injure-None,false,expert,Hantgan2018,,,
2816,2816,bármì káná-mì,injure-None,false,expert,Hantgan2018,,,
2817,2817,bàwⁿúrⁿù,injure-None,false,expert,Hantgan2018,,,
2818,2818,wôw,injure-None,false,expert,Hantgan2018,,,
2819,2819,másímbínê,injure-None,false,expert,Hantgan2018,,,
2820,2820,bármí,injure-None,false,expert,Hantgan2018,,,
2821,2821,bàrìmì kán,injure-None,false,expert,Hantgan2018,,,
2822,2822,bàwⁿú-rⁿù,injure-None,false,expert,Hantgan2018,,,
2823,2823,bànú gòò-ndó,injure-None,false,expert,Hantgan2018,,,
2824,2824,márèy kárⁿú,injure-None,false,expert,Hantgan2018,,,
2825,2825,nɛ̀gɛ̀fíⁿ,iron-None,false,expert,Hantgan2018,,,
2826,2826,gɛ́ŋgɛ̄,iron-None,false,expert,Hantgan2018,,,
2827,2827,ŋírⁿéyⁿ,iron-None,false,expert,Hantgan2018,,,
2828,2828,í:rⁿɛ́yⁿ,iron-None,false,expert,Hantgan2018,,,
2829,2829,dúbɛ̀,iron-None,false,expert,Hantgan2018,,,
2830,2830,í:rⁿɛ́,iron-None,false,expert,Hantgan2018,,,
2831,2831,mɛ̀wⁿ,iron-None,false,expert,Hantgan2018,,,
2832,2832,dúbè,iron-None,false,expert,Hantgan2018,,,
2833,2833,ínó-ŋgó,iron-None,false,expert,Hantgan2018,,,
2834,2834,í:ndá,iron-None,false,expert,Hantgan2018,,,
2835,2835,dùbɛ̀,iron-None,false,expert,Hantgan2018,,,
2836,2836,í:nɛ́-m,iron-None,false,expert,Hantgan2018,,,
2837,2837,gúrú,iron-None,false,expert,Hantgan2018,,,
2838,2838,ńdɛ́,iron-None,false,expert,Hantgan2018,,,
2839,2839,mɛ́:ŋɔ́,iron-None,false,expert,Hantgan2018,,,
2840,2840,ìwⁿìrⁿí,iron-None,false,expert,Hantgan2018,,,
2841,2841,ínɛ́,iron-None,false,expert,Hantgan2018,,,
2842,2842,érⁿá,iron-None,false,expert,Hantgan2018,,,
2843,2843,ʔə́nárⁿá,iron-None,false,expert,Hantgan2018,,,
2844,2844,ɛ́rⁿɛ́,iron-None,false,expert,Hantgan2018,,,
2845,2845,dákóló,jaw-None,false,expert,Hantgan2018,,,
2846,2846,kāwⁿɔ̀,jaw-None,false,expert,Hantgan2018,,,
2847,2847,àndì: cìrⁿěyⁿ,jaw-None,false,expert,Hantgan2018,,,
2848,2848,áŋgí,jaw-None,false,expert,Hantgan2018,,,
2849,2849,ŋá:ŋà:,jaw-None,false,expert,Hantgan2018,,,
2850,2850,balaken kewal,jaw-None,false,expert,Hantgan2018,,,
2851,2851,ɛ̀wⁿɛ́,jaw-None,false,expert,Hantgan2018,,,
2852,2852,dèŋgè,jaw-None,false,expert,Hantgan2018,,,
2853,2853,áwⁿà,jaw-None,false,expert,Hantgan2018,,,
2854,2854,jà jà-gâ:,jaw-None,false,expert,Hantgan2018,,,
2855,2855,ǎŋ,jaw-None,false,expert,Hantgan2018,,,
2856,2856,ágá-lá,jaw-None,false,expert,Hantgan2018,,,
2857,2857,áŋú,jaw-None,false,expert,Hantgan2018,,,
2858,2858,àŋgǎ:,jaw-None,false,expert,Hantgan2018,,,
2859,2859,áná,jaw-None,false,expert,Hantgan2018,,,
2860,2860,ɛ̀wⁿɛ́,jaw-None,false,expert,Hantgan2018,,,
2861,2861,àŋgàà dúú,jaw-None,false,expert,Hantgan2018,,,
2862,2862,kà pèŋgù-ró,jaw-None,false,expert,Hantgan2018,,,
2863,2863,àŋgà,jaw-None,false,expert,Hantgan2018,,,
2864,2864,àŋgǎ:ⁿ,jaw-None,false,expert,Hantgan2018,,,
2865,2865,dɔ̀kɛ́-rɛ́,joint-None,false,expert,Hantgan2018,,,
2866,2866,dí:ráy,joint-None,false,expert,Hantgan2018,,,
2867,2867,díyáy,joint-None,false,expert,Hantgan2018,,,
2868,2868,palu-giʔel,joint-None,false,expert,Hantgan2018,,,
2869,2869,dìgú,joint-None,false,expert,Hantgan2018,,,
2870,2870,wáɲɔ̄wⁿ,joint-None,false,expert,Hantgan2018,,,
2871,2871,dígé-lé,joint-None,false,expert,Hantgan2018,,,
2872,2872,dígìn-gè,joint-None,false,expert,Hantgan2018,,,
2873,2873,dígá,joint-None,false,expert,Hantgan2018,,,
2874,2874,dìgì-lɛ̀,joint-None,false,expert,Hantgan2018,,,
2875,2875,dìgú,joint-None,false,expert,Hantgan2018,,,
2876,2876,dóbó,joint-None,false,expert,Hantgan2018,,,
2877,2877,dó:bú,joint-None,false,expert,Hantgan2018,,,
2878,2878,dígú-gɔ́,joint-None,false,expert,Hantgan2018,,,
2879,2879,dìgí,joint-None,false,expert,Hantgan2018,,,
2880,2880,mùŋú,joint-None,false,expert,Hantgan2018,,,
2881,2881,dìgú,joint-None,false,expert,Hantgan2018,,,
2882,2882,dìgú,joint-None,false,expert,Hantgan2018,,,
2883,2883,dìgù dígù,joint-None,false,expert,Hantgan2018,,,
2884,2884,dìgú,joint-None,false,expert,Hantgan2018,,,
2885,2885,yūrà,kill-None,false,expert,Hantgan2018,,,
2886,2886,jɛ́,kill-None,false,expert,Hantgan2018,,,
2887,2887,jìyɛ́,kill-None,false,expert,Hantgan2018,,,
2888,2888,gɛ́:wɛ̀,kill-None,false,expert,Hantgan2018,,,
2889,2889,wɔ̌:,kill-None,false,expert,Hantgan2018,,,
2890,2890,wàgà,kill-None,false,expert,Hantgan2018,,,
2891,2891,gyɛ́:,kill-None,false,expert,Hantgan2018,,,
2892,2892,jìyɛ́,kill-None,false,expert,Hantgan2018,,,
2893,2893,jìyɛ́,kill-None,false,expert,Hantgan2018,,,
2894,2894,gíyɛ́,kill-None,false,expert,Hantgan2018,,,
2895,2895,wɔ̌:,kill-None,false,expert,Hantgan2018,,,
2896,2896,wí:,kill-None,false,expert,Hantgan2018,,,
2897,2897,wúy,kill-None,false,expert,Hantgan2018,,,
2898,2898,jɛ̌,kill-None,false,expert,Hantgan2018,,,
2899,2899,jɛ́yɔ́,kill-None,false,expert,Hantgan2018,,,
2900,2900,dàrⁿá,kill-None,false,expert,Hantgan2018,,,
2901,2901,dàá,kill-None,false,expert,Hantgan2018,,,
2902,2902,wɔ̌w,kill-None,false,expert,Hantgan2018,,,
2903,2903,jɛ́,kill-None,false,expert,Hantgan2018,,,
2904,2904,dǎ:,kill-None,false,expert,Hantgan2018,,,
2905,2905,qúrúngò,knee-None,false,expert,Hantgan2018,,,
2906,2906,bùyɛ̄,knee-None,false,expert,Hantgan2018,,,
2907,2907,kízì,knee-None,false,expert,Hantgan2018,,,
2908,2908,sínjì:,knee-None,false,expert,Hantgan2018,,,
2909,2909,kùnjúgà,knee-None,false,expert,Hantgan2018,,,
2910,2910,howru,knee-None,false,expert,Hantgan2018,,,
2911,2911,nɛ̀ŋɛ́,knee-None,false,expert,Hantgan2018,,,
2912,2912,kɔ̀bɔ́,knee-None,false,expert,Hantgan2018,,,
2913,2913,kúnjúgà,knee-None,false,expert,Hantgan2018,,,
2914,2914,nà: kínjì-ŋgè,knee-None,false,expert,Hantgan2018,,,
2915,2915,kùnjò kúnjô,knee-None,false,expert,Hantgan2018,,,
2916,2916,kùnjùgà,knee-None,false,expert,Hantgan2018,,,
2917,2917,nìŋgé,knee-None,false,expert,Hantgan2018,,,
2918,2918,kàŋgɛ̀,knee-None,false,expert,Hantgan2018,,,
2919,2919,kànjè,knee-None,false,expert,Hantgan2018,,,
2920,2920,kúndú,knee-None,false,expert,Hantgan2018,,,
2921,2921,kúnjúgɔ́,knee-None,false,expert,Hantgan2018,,,
2922,2922,nèŋèrè kúⁿ,knee-None,false,expert,Hantgan2018,,,
2923,2923,ànù yóŋóló,knee-None,false,expert,Hantgan2018,,,
2924,2924,nìŋó,knee-None,false,expert,Hantgan2018,,,
2925,2925,kúnzú,knee-None,false,expert,Hantgan2018,,,
2926,2926,yúŋóló,knee-None,false,expert,Hantgan2018,,,
2927,2927,ɲɔ̰̀gírí,kneel-None,false,expert,Hantgan2018,,,
2928,2928,kìŋɡò,kneel-None,false,expert,Hantgan2018,,,
2929,2929,túŋgí:,kneel-None,false,expert,Hantgan2018,,,
2930,2930,túŋgú-yú,kneel-None,false,expert,Hantgan2018,,,
2931,2931,kúndè,kneel-None,false,expert,Hantgan2018,,,
2932,2932,hofu-de,kneel-None,false,expert,Hantgan2018,,,
2933,2933,téwé,kneel-None,false,expert,Hantgan2018,,,
2934,2934,sómbá,kneel-None,false,expert,Hantgan2018,,,
2935,2935,ɲàŋí-yɛ́,kneel-None,false,expert,Hantgan2018,,,
2936,2936,túŋí-yí,kneel-None,false,expert,Hantgan2018,,,
2937,2937,túŋgú-yɔ́,kneel-None,false,expert,Hantgan2018,,,
2938,2938,káŋgíré-y,kneel-None,false,expert,Hantgan2018,,,
2939,2939,káŋgárí,kneel-None,false,expert,Hantgan2018,,,
2940,2940,túnjí:,kneel-None,false,expert,Hantgan2018,,,
2941,2941,yáŋ-yó,kneel-None,false,expert,Hantgan2018,,,
2942,2942,túŋì:,kneel-None,false,expert,Hantgan2018,,,
2943,2943,túŋí-yɛ́,kneel-None,false,expert,Hantgan2018,,,
2944,2944,gùrù-kú,kneel-None,false,expert,Hantgan2018,,,
2945,2945,túnjɔ́,kneel-None,false,expert,Hantgan2018,,,
2946,2946,túŋɛ́:,kneel-None,false,expert,Hantgan2018,,,
2947,2947,págá,knife-None,false,expert,Hantgan2018,,,
2948,2948,bààⁿ,knife-None,false,expert,Hantgan2018,,,
2949,2949,pǒ:,knife-None,false,expert,Hantgan2018,,,
2950,2950,pǒ:,knife-None,false,expert,Hantgan2018,,,
2951,2951,dólì,knife-None,false,expert,Hantgan2018,,,
2952,2952,laɓi,knife-None,false,expert,Hantgan2018,,,
2953,2953,sìrú,knife-None,false,expert,Hantgan2018,,,
2954,2954,dɔ̀,knife-None,false,expert,Hantgan2018,,,
2955,2955,tálá,knife-None,false,expert,Hantgan2018,,,
2956,2956,pòlé,knife-None,false,expert,Hantgan2018,,,
2957,2957,pòrí,knife-None,false,expert,Hantgan2018,,,
2958,2958,sìrú,knife-None,false,expert,Hantgan2018,,,
2959,2959,sémbó,knife-None,false,expert,Hantgan2018,,,
2960,2960,hùríyòw,knife-None,false,expert,Hantgan2018,,,
2961,2961,pól-gó,knife-None,false,expert,Hantgan2018,,,
2962,2962,tànà,knife-None,false,expert,Hantgan2018,,,
2963,2963,sí:nɛ́,knife-None,false,expert,Hantgan2018,,,
2964,2964,pòlú,knife-None,false,expert,Hantgan2018,,,
2965,2965,pèrú,knife-None,false,expert,Hantgan2018,,,
2966,2966,pòl,knife-None,false,expert,Hantgan2018,,,
2967,2967,pǒl,knife-None,false,expert,Hantgan2018,,,
2968,2968,fàrá,ladder-None,false,expert,Hantgan2018,,,
2969,2969,pɛ́ɛ́ⁿ,ladder-None,false,expert,Hantgan2018,,,
2970,2970,bírⁿí:,ladder-None,false,expert,Hantgan2018,,,
2971,2971,bíní:,ladder-None,false,expert,Hantgan2018,,,
2972,2972,bílì,ladder-None,false,expert,Hantgan2018,,,
2973,2973,ŋabbir-gal,ladder-None,false,expert,Hantgan2018,,,
2974,2974,tìrú,ladder-None,false,expert,Hantgan2018,,,
2975,2975,tìmɔ̄gɔ̄,ladder-None,false,expert,Hantgan2018,,,
2976,2976,bíngó,ladder-None,false,expert,Hantgan2018,,,
2977,2977,bírⁿí,ladder-None,false,expert,Hantgan2018,,,
2978,2978,bílá,ladder-None,false,expert,Hantgan2018,,,
2979,2979,bírí,ladder-None,false,expert,Hantgan2018,,,
2980,2980,zígó,ladder-None,false,expert,Hantgan2018,,,
2981,2981,tíníŋgó,ladder-None,false,expert,Hantgan2018,,,
2982,2982,yòwⁿ,ladder-None,false,expert,Hantgan2018,,,
2983,2983,tìrí,ladder-None,false,expert,Hantgan2018,,,
2984,2984,bílú,ladder-None,false,expert,Hantgan2018,,,
2985,2985,tìrú,ladder-None,false,expert,Hantgan2018,,,
2986,2986,bǐl,ladder-None,false,expert,Hantgan2018,,,
2987,2987,bíl,ladder-None,false,expert,Hantgan2018,,,
2988,2988,yeleⁿ,laugh-None,false,expert,Hantgan2018,,,
2989,2989,màà,laugh-None,false,expert,Hantgan2018,,,
2990,2990,màní,laugh-None,false,expert,Hantgan2018,,,
2991,2991,màní,laugh-None,false,expert,Hantgan2018,,,
2992,2992,mándè,laugh-None,false,expert,Hantgan2018,,,
2993,2993,jalu-de,laugh-None,false,expert,Hantgan2018,,,
2994,2994,mɔ́wⁿ mɔ̀wⁿɔ́,laugh-None,false,expert,Hantgan2018,,,
2995,2995,sà,laugh-None,false,expert,Hantgan2018,,,
2996,2996,mándú mándè,laugh-None,false,expert,Hantgan2018,,,
2997,2997,màndí,laugh-None,false,expert,Hantgan2018,,,
2998,2998,màndí,laugh-None,false,expert,Hantgan2018,,,
2999,2999,mándé,laugh-None,false,expert,Hantgan2018,,,
3000,3000,mɔ̌:ⁿ,laugh-None,false,expert,Hantgan2018,,,
3001,3001,há:rú,laugh-None,false,expert,Hantgan2018,,,
3002,3002,há:rú,laugh-None,false,expert,Hantgan2018,,,
3003,3003,màndí,laugh-None,false,expert,Hantgan2018,,,
3004,3004,mándó,laugh-None,false,expert,Hantgan2018,,,
3005,3005,mɔ̌:,laugh-None,false,expert,Hantgan2018,,,
3006,3006,mòmó,laugh-None,false,expert,Hantgan2018,,,
3007,3007,mɔ̌m,laugh-None,false,expert,Hantgan2018,,,
3008,3008,màndú,laugh-None,false,expert,Hantgan2018,,,
3009,3009,mɔ̌:,laugh-None,false,expert,Hantgan2018,,,
3010,3010,fúrá,leaf-None,false,expert,Hantgan2018,,,
3011,3011,pūyⁿɛ̀,leaf-None,false,expert,Hantgan2018,,,
3012,3012,jɛ̀ndɛ̂:,leaf-None,false,expert,Hantgan2018,,,
3013,3013,jɛ̀lɛ̂:,leaf-None,false,expert,Hantgan2018,,,
3014,3014,kóbà,leaf-None,false,expert,Hantgan2018,,,
3015,3015,haako,leaf-None,false,expert,Hantgan2018,,,
3016,3016,kúrɔ́,leaf-None,false,expert,Hantgan2018,,,
3017,3017,dūwɔ̄,leaf-None,false,expert,Hantgan2018,,,
3018,3018,kúbɛ̀,leaf-None,false,expert,Hantgan2018,,,
3019,3019,kòmbá-ŋgó,leaf-None,false,expert,Hantgan2018,,,
3020,3020,úwâ,leaf-None,false,expert,Hantgan2018,,,
3021,3021,kɔ̀bɛ̀,leaf-None,false,expert,Hantgan2018,,,
3022,3022,kúrɔ́,leaf-None,false,expert,Hantgan2018,,,
3023,3023,kò:sò,leaf-None,false,expert,Hantgan2018,,,
3024,3024,kɔ̀wsí,leaf-None,false,expert,Hantgan2018,,,
3025,3025,kúlá,leaf-None,false,expert,Hantgan2018,,,
3026,3026,kómbá,leaf-None,false,expert,Hantgan2018,,,
3027,3027,kúrɔ́,leaf-None,false,expert,Hantgan2018,,,
3028,3028,núyɔ́,leaf-None,false,expert,Hantgan2018,,,
3029,3029,kɔ̀tɔ́,leaf-None,false,expert,Hantgan2018,,,
3030,3030,kùlà,leaf-None,false,expert,Hantgan2018,,,
3031,3031,lɛ̂:,leaf-None,false,expert,Hantgan2018,,,
3032,3032,bɔ́,leave-None,false,expert,Hantgan2018,,,
3033,3033,ɡòmbè,leave-None,false,expert,Hantgan2018,,,
3034,3034,dùwá tí,leave-None,false,expert,Hantgan2018,,,
3035,3035,dùwɔ́,leave-None,false,expert,Hantgan2018,,,
3036,3036,mɛ́ŋɛ̀,leave-None,false,expert,Hantgan2018,,,
3037,3037,wittu-de,leave-None,false,expert,Hantgan2018,,,
3038,3038,dàɣá,leave-None,false,expert,Hantgan2018,,,
3039,3039,bày,leave-None,false,expert,Hantgan2018,,,
3040,3040,dɛ́:ndɛ̀,leave-None,false,expert,Hantgan2018,,,
3041,3041,dɔ̀gɛ́,leave-None,false,expert,Hantgan2018,,,
3042,3042,dɔ̀gɔ́,leave-None,false,expert,Hantgan2018,,,
3043,3043,tíwɛ́,leave-None,false,expert,Hantgan2018,,,
3044,3044,fúrú,leave-None,false,expert,Hantgan2018,,,
3045,3045,fáttá,leave-None,false,expert,Hantgan2018,,,
