ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
2-2-43,,2,2,kɔ̀lɔ̰́,kɔ̀lɔ̰́,k ɔ ¹ l ɔ ∼ ³,,Dumestre2011,,
1-2-60,,1,2,sāàⁿ,sāàⁿ,s ãː ³¹ ∼,,Hantgan2016,,
3-2-60,,3,2,dǎyⁿ,dǎyⁿ,d a ¹⁵ j ∼,,Heath2015,,
18-2-56,,18,2,ɓun-ndu,ɓun-ndu,ɓ u n + n d u,,Osborn1993,,
19-2-44,,19,2,tèndé,tèndé,t e ¹ n d e ⁵,,Heath2016jenaama,,
7-2-60,,7,2,ɔ́ndɔ́,ɔ́ndɔ́,ɔ ⁵ n d ɔ ⁵,,Heath2015,,
8-2-60,,8,2,dǎy-ŋgé,dǎy-ŋgé,d a ¹⁵ j + ŋ ɡ e ⁵,,Heath2015,,
9-2-60,,9,2,ɛ̌:,ɛ̌:,ɛː ¹⁵,,Heath2015,,
20-2-58,,20,2,ɔ́ndɔ́,ɔ́ndɔ́,ɔ ⁵ n d ɔ ⁵,,Heath2015,,
10-2-60,,10,2,ɛ̀ kɔ́rɔ́,ɛ̀ kɔ́rɔ́,ɛ ¹ _ k ɔ ⁵ r ɔ ⁵,,Heath2015,,
21-2-50,,21,2,dǎy,dǎy,d a ¹⁵ j,,Heath2005,,
11-2-55,,11,2,sògó,sògó,s o ¹ ɡ o ⁵,,Heath2015,,
12-2-58,,12,2,té:nì,té:nì,t eː ⁵ n i ¹,,Heath2015,,
13-2-59,,13,2,òtě:,òtě:,o ¹ t eː ¹⁵,,Heath2015,,
14-2-59,,14,2,tènné,tènné,t e ¹ n n e ⁵,,Heath2015,,
15-2-60,,15,2,téwó,téwó,t e ⁵ w o ⁵,,Heath2015,,
16-2-60,,16,2,ìnjù gùl,ìnjù gùl,i ¹ n dʒ u ¹ _ ɡ u ¹ l,,Heath2015,,
17-2-59,,17,2,tènɛ́,tènɛ́,t e ¹ n ɛ ⁵,,Heath2015,,
2-2-44,,2,2,kwe,kwe,k w e,,Dumestre2011,,
1-2-61,,1,2,tōrɛ̀ɛ̀,tōrɛ̀ɛ̀,t o ³ r ɛː ¹,,Hantgan2016,,
3-2-61,,3,2,bàndà kɔ̀:rɔ̌y,bàndà kɔ̀:rɔ̌y,b a ¹ n d a ¹ _ k ɔː ¹ r ɔ ¹⁵ j,,Heath2015,,
4-2-55,,4,2,tóró,tóró,t o ⁵ r o ⁵,,Heath2015,,
5-2-52,,5,2,jɔ́ŋ gúlɛ̀,jɔ́ŋ gúlɛ̀,dʒ ɔ ⁵ ŋ _ ɡ u ⁵ l ɛ ¹,,Heath2015,,
18-2-57,,18,2,albalda,albalda,a l b a l d a,,Osborn1993,,
6-2-53,,6,2,tóró,tóró,t o ⁵ r o ⁵,,Heath2015,,
19-2-45,,19,2,tɔ́ɲɔ̄wⁿ,tɔ́ɲɔ̄wⁿ,t ɔ ⁵ ɲ ɔ ³ w̃ ∼,,Heath2016jenaama,,
7-2-61,,7,2,áŋ kɔ́lɛ̀,áŋ kɔ́lɛ̀,a ⁵ ŋ _ k ɔ ⁵ l ɛ ¹,,Heath2015,,
8-2-61,,8,2,ànjì,ànjì,a ¹ n dʒ i ¹,,Heath2015,,
9-2-61,,9,2,wà: kɔ̀rɔ́,wà: kɔ̀rɔ́,w aː ¹ _ k ɔ ¹ r ɔ ⁵,,Heath2015,,
20-2-59,,20,2,ɔ̀jɔ̀ gɔ̀lɔ̀,ɔ̀jɔ̀ gɔ̀lɔ̀,ɔ ¹ dʒ ɔ ¹ _ ɡ ɔ ¹ l ɔ ¹,,Heath2015,,
10-2-61,,10,2,tóró,tóró,t o ⁵ r o ⁵,,Heath2015,,
11-2-56,,11,2,tóndó:,tóndó:,t o ⁵ n d oː ⁵,,Heath2015,,
12-2-59,,12,2,kɔ̀lɔ̀ŋ kɔ́lɔ̀wⁿ,kɔ̀lɔ̀ŋ kɔ́lɔ̀wⁿ,k ɔ ¹ l ɔ ¹ ŋ _ k ɔ ⁵ l ɔ ¹ w̃ ∼,,Heath2015,,
13-2-60,,13,2,tóró,tóró,t o ⁵ r o ⁵,,Heath2015,,
14-2-60,,14,2,tòndòlò-ý,tòndòlò-ý,t o ¹ n d o ¹ l o ¹ + j ⁵,,Heath2015,,
15-2-61,,15,2,sémrěy,sémrěy,s e ⁵ m r e ¹⁵ j,,Heath2015,,
16-2-61,,16,2,tóndóló,tóndóló,t o ⁵ n d o ⁵ l o ⁵,,Heath2015,,
17-2-60,,17,2,tònòlò-ý,tònòlò-ý,t o ¹ n o ¹ l o ¹ + j ⁵,,Heath2015,,
2-2-45,,2,2,sire,sire,s i r e,,Dumestre2011,,
1-2-62,,1,2,kùyⁿɛ̀-rɛ̀,kùyⁿɛ̀-rɛ̀,k u ¹ j ∼ ɛ ¹ + r ɛ ¹,,Hantgan2016,,
3-2-62,,3,2,gùró,gùró,ɡ u ¹ r o ⁵,,Heath2015,,
4-2-56,,4,2,gùró,gùró,ɡ u ¹ r o ⁵,,Heath2015,,
5-2-53,,5,2,kámgà kánì,kámgà kánì,k a ⁵ m ɡ a ¹ _ k a ⁵ n i ¹,,Heath2015,,
18-2-58,,18,2,wujju-de,wujju-de,w u dʒ dʒ u + d e,,Osborn1993,,
6-2-54,,6,2,gùyⁿó,gùyⁿó,ɡ u ¹ j ∼ o ⁵,,Heath2015,,
7-2-62,,7,2,gyé:,gyé:,ɡ j eː ⁵,,Heath2015,,
8-2-62,,8,2,jàmílɛ́,jàmílɛ́,dʒ a ¹ m i ⁵ l ɛ ⁵,,Heath2015,,
9-2-62,,9,2,gùró,gùró,ɡ u ¹ r o ⁵,,Heath2015,,
20-2-60,,20,2,gúyé,gúyé,ɡ u ⁵ j e ⁵,,Heath2015,,
10-2-62,,10,2,gùyⁿó,gùyⁿó,ɡ u ¹ j ∼ o ⁵,,Heath2015,,
22-2-51,,22,2,zèy,zèy,z e ¹ j,,HeathSONG2015,,
11-2-57,,11,2,gùɲó,gùɲó,ɡ u ¹ ɲ o ⁵,,Heath2015,,
12-2-60,,12,2,kám,kám,k a ⁵ m,,Heath2015,,
13-2-61,,13,2,gǐ:ⁿ,gǐ:ⁿ,ɡ ĩː ¹⁵ ∼,,Heath2015,,
14-2-61,,14,2,gùyⁿɔ́,gùyⁿɔ́,ɡ u ¹ j ∼ ɔ ⁵,,Heath2015,,
15-2-62,,15,2,gúyⁿó gǔyⁿ,gúyⁿó gǔyⁿ,ɡ u ⁵ j ∼ o ⁵ _ ɡ u ¹⁵ j ∼,,Heath2015,,
16-2-62,,16,2,zámnɛ́,zámnɛ́,z a ⁵ m n ɛ ⁵,,Heath2015,,
17-2-61,,17,2,gǔyⁿ,gǔyⁿ,ɡ u ¹⁵ j ∼,,Heath2015,,
2-2-46,,2,2,kɔ́nɔ́,kɔ́nɔ́,k ɔ ⁵ n ɔ ⁵,,Dumestre2011,,
1-2-63,,1,2,kūrū-bɛ̀,kūrū-bɛ̀,k u ³ r u ³ + b ɛ ¹,,Hantgan2016,,
3-2-63,,3,2,pìrè kɔ̀rɔ̀ díyⁿàwⁿ,pìrè kɔ̀rɔ̀ díyⁿàwⁿ,p i ¹ r e ¹ _ k ɔ ¹ r ɔ ¹ _ d i ⁵ j ∼ a ¹ w̃ ∼,,Heath2015,,
4-2-57,,4,2,bìnjírì,bìnjírì,b i ¹ n dʒ i ⁵ r i ¹,,Heath2015,,
5-2-54,,5,2,píní pìnì,píní pìnì,p i ⁵ n i ⁵ _ p i ¹ n i ¹,,Heath2015,,
19-2-46,,19,2,kùjù,kùjù,k u ¹ dʒ u ¹,,Heath2016jenaama,,
7-2-63,,7,2,píndí píndí,píndí píndí,p i ⁵ n d i ⁵ _ p i ⁵ n d i ⁵,,Heath2015,,
8-2-63,,8,2,bìndù gìndɔ́:,bìndù gìndɔ́:,b i ¹ n d u ¹ _ ɡ i ¹ n d ɔː,,Heath2015,,
9-2-63,,9,2,bìndì dùgí,bìndì dùgí,b i ¹ n d i ¹ _ d u ¹ ɡ i ⁵,,Heath2015,,
20-2-61,,20,2,kújú,kújú,k u ⁵ dʒ u ⁵,,Heath2015,,
10-2-63,,10,2,bìŋgírì,bìŋgírì,b i ¹ ŋ ɡ i ⁵ r i ¹,,Heath2015,,
11-2-58,,11,2,pìrìm dɛ́-ŋgɛ́,pìrìm dɛ́-ŋgɛ́,p i ¹ r i ¹ m _ d ɛ ⁵ + ŋ ɡ ɛ ⁵,,Heath2015,,
12-2-61,,12,2,pìjì pìjí,pìjì pìjí,p i ¹ dʒ i ¹ _ p i ¹ dʒ i ⁵,,Heath2015,,
13-2-62,,13,2,pùró,pùró,p u ¹ r o ⁵,,Heath2015,,
14-2-62,,14,2,bìndù bòró,bìndù bòró,b i ¹ n d u ¹ _ b o ¹ r o ⁵,,Heath2015,,
21-2-51,,21,2,bɛ́:rǎ:,bɛ́:rǎ:,b ɛː ⁵ r aː ¹⁵,,Heath2005,,
15-2-63,,15,2,bètè ká,bètè ká,b e ¹ t e ¹ _ k a ⁵,,Heath2015,,
16-2-63,,16,2,pìdìm bǐn,pìdìm bǐn,p i ¹ d i ¹ m _ b i ¹⁵ n,,Heath2015,,
17-2-62,,17,2,bìnɛ́,bìnɛ́,b i ¹ n ɛ ⁵,,Heath2015,,
2-2-47,,2,2,kai,kai,k a i,,Dumestre2011,,
1-2-64,,1,2,dɔ̄gɔ̀,dɔ̄gɔ̀,d ɔ ³ ɡ ɔ ¹,,Hantgan2016,,
3-2-64,,3,2,bɛ̀ndí,bɛ̀ndí,b ɛ ¹ n d i ⁵,,Heath2015,,
4-2-58,,4,2,súyɔ́,súyɔ́,s u ⁵ j ɔ ⁵,,Heath2015,,
5-2-55,,5,2,númbè,númbè,n u ⁵ m b e ¹,,Heath2015,,
6-2-55,,6,2,láɣá,láɣá,l a ⁵ ɣ a ⁵,,Heath2015,,
7-2-64,,7,2,tɛ́bú-lɛ̀,tɛ́bú-lɛ̀,t ɛ ⁵ b u ⁵ + l ɛ ¹,,Heath2015,,
8-2-64,,8,2,dàgí,dàgí,d a ¹ ɡ i ⁵,,Heath2015,,
9-2-64,,9,2,jàrⁿá,jàrⁿá,dʒ a ¹ r̃ ∼ a ⁵,,Heath2015,,
20-2-62,,20,2,búndé,búndé,b u ⁵ n d e ⁵,,Heath2015,,
10-2-64,,10,2,lágá,lágá,l a ⁵ ɡ a ⁵,,Heath2015,,
11-2-59,,11,2,púŋgó,púŋgó,p u ⁵ ŋ ɡ o ⁵,,Heath2015,,
12-2-62,,12,2,tɛ́wɔ́,tɛ́wɔ́,t ɛ ⁵ w ɔ ⁵,,Heath2015,,
13-2-63,,13,2,lágá,lágá,l a ⁵ ɡ a ⁵,,Heath2015,,
14-2-63,,14,2,bɛ̀ndɛ́,bɛ̀ndɛ́,b ɛ ¹ n d ɛ ⁵,,Heath2015,,
15-2-64,,15,2,tɛ́w,tɛ́w,t ɛ ⁵ w,,Heath2015,,
16-2-64,,16,2,dèmɛ́,dèmɛ́,d e ¹ m ɛ ⁵,,Heath2015,,
17-2-63,,17,2,lágá,lágá,l a ⁵ ɡ a ⁵,,Heath2015,,
2-2-48,,2,2,mosi,mosi,m o s i,,Dumestre2011,,
1-2-65,,1,2,mɔ̀nʤɛ̀,mɔ̀nʤɛ̀,m ɔ ¹ n dʒ ɛ ¹,,Hantgan2016,,
3-2-65,,3,2,ɔ́zí,ɔ́zí,ɔ ⁵ z i ⁵,,Heath2015,,
4-2-59,,4,2,ɔ́njí,ɔ́njí,ɔ ⁵ n dʒ i ⁵,,Heath2015,,
5-2-56,,5,2,bɔ́njɛ̀,bɔ́njɛ̀,b ɔ ⁵ n dʒ ɛ ¹,,Heath2015,,
18-2-59,,18,2,muynu-de,muynu-de,m u j n u + d e,,Osborn1993,,
6-2-56,,6,2,ɔ́ɲɔ́,ɔ́ɲɔ́,ɔ ⁵ ɲ ɔ ⁵,,Heath2015,,
7-2-65,,7,2,mílɛ́,mílɛ́,m i ⁵ l ɛ ⁵,,Heath2015,,
8-2-65,,8,2,ónjí,ónjí,o ⁵ n dʒ i ⁵,,Heath2015,,
9-2-65,,9,2,ɔ́njí,ɔ́njí,ɔ ⁵ n dʒ i ⁵,,Heath2015,,
20-2-63,,20,2,ɲɛ́:,ɲɛ́:,ɲ ɛː ⁵,,Heath2015,,
10-2-65,,10,2,ɔ́njɔ́,ɔ́njɔ́,ɔ ⁵ n dʒ ɔ ⁵,,Heath2015,,
22-2-52,,22,2,dùm,dùm,d u ¹ m,,HeathSONG2015,,
11-2-60,,11,2,óndó,óndó,o ⁵ n d o ⁵,,Heath2015,,
12-2-63,,12,2,ónjó,ónjó,o ⁵ n dʒ o ⁵,,Heath2015,,
13-2-64,,13,2,ɔ́ɲɔ́,ɔ́ɲɔ́,ɔ ⁵ ɲ ɔ ⁵,,Heath2015,,
14-2-64,,14,2,ɔ́njɔ́,ɔ́njɔ́,ɔ ⁵ n dʒ ɔ ⁵,,Heath2015,,
15-2-65,,15,2,ɔ́ⁿsú,ɔ́ⁿsú,ɔ̃ ⁵ ∼ s u ⁵,,Heath2015,,
16-2-65,,16,2,úmzó,úmzó,u ⁵ m z o ⁵,,Heath2015,,
17-2-64,,17,2,ɔ́ɲɔ́,ɔ́ɲɔ́,ɔ ⁵ ɲ ɔ ⁵,,Heath2015,,
2-2-49,,2,2,tòní,tòní,t o ¹ n i ⁵,,Dumestre2011,,
1-2-66,,1,2,nìyɛ̀,nìyɛ̀,n i ¹ j ɛ ¹,,Hantgan2016,,
3-2-66,,3,2,ùsú,ùsú,u ¹ s u ⁵,,Heath2015,,
4-2-60,,4,2,ùsú,ùsú,u ¹ s u ⁵,,Heath2015,,
5-2-57,,5,2,ɲɛ́ŋɛ̀,ɲɛ́ŋɛ̀,ɲ ɛ ⁵ ŋ ɛ ¹,,Heath2015,,
18-2-60,,18,2,naange,naange,n a a n ɡ e,,Osborn1993,,
6-2-57,,6,2,nì nǐ:,nì nǐ:,n i ¹ _ n iː ¹⁵,,Heath2015,,
19-2-47,,19,2,kùgù lɛ̄wⁿ,kùgù lɛ̄wⁿ,k u ¹ ɡ u ¹ _ l ɛ ³ w̃ ∼,,Heath2016jenaama,,
7-2-66,,7,2,gé:wⁿè,gé:wⁿè,ɡ eː ⁵ w̃ ∼ e ¹,,Heath2015,,
8-2-66,,8,2,ùjúŋgó,ùjúŋgó,u ¹ dʒ u ⁵ ŋ ɡ o ⁵,,Heath2015,,
9-2-66,,9,2,ùsí,ùsí,u ¹ s i ⁵,,Heath2015,,
20-2-64,,20,2,gɛ̀:ⁿ,gɛ̀:ⁿ,ɡ ɛ̃ː ¹ ∼,,Heath2015,,
10-2-66,,10,2,nì nǐ:,nì nǐ:,n i ¹ _ n iː ¹⁵,,Heath2015,,
21-2-52,,21,2,wⁿɔ́ynɛ̀,wⁿɔ́ynɛ̀,w̃ ∼ ɔ ⁵ j n ɛ ¹,,Heath2005,,
22-2-53,,22,2,wòynò,wòynò,w o ¹ j n o ¹,,HeathSONG2015,,
11-2-61,,11,2,ùdùgó,ùdùgó,u ¹ d u ¹ ɡ o ⁵,,Heath2015,,
12-2-64,,12,2,yè cíndò,yè cíndò,j e ¹ _ tʃ i ⁵ n d o ¹,,Heath2015,,
13-2-65,,13,2,nù nùŋú,nù nùŋú,n u ¹ _ n u ¹ ŋ u ⁵,,Heath2015,,
14-2-65,,14,2,nǎm,nǎm,n a ¹⁵ m,,Heath2015,,
15-2-66,,15,2,nǒŋ,nǒŋ,n o ¹⁵ ŋ,,Heath2015,,
16-2-66,,16,2,ìzùgè,ìzùgè,i ¹ z u ¹ ɡ e ¹,,Heath2015,,
17-2-65,,17,2,nǎm,nǎm,n a ¹⁵ m,,Heath2015,,
1-2-67,,1,2,mīndà,mīndà,m i ³ n d a ¹,,Hantgan2016,,
3-2-67,,3,2,mìrⁿé,mìrⁿé,m i ¹ r̃ ∼ e ⁵,,Heath2015,,
4-2-61,,4,2,mìrⁿɛ́,mìrⁿɛ́,m i ¹ r̃ ∼ ɛ ⁵,,Heath2015,,
5-2-58,,5,2,mílɛ̀,mílɛ̀,m i ⁵ l ɛ ¹,,Heath2015,,
18-2-61,,18,2,moɗu-de,moɗu-de,m o ɗ u + d e,,Osborn1993,,
6-2-58,,6,2,mìrⁿé,mìrⁿé,m i ¹ r̃ ∼ e ⁵,,Heath2015,,
7-2-67,,7,2,mí:ndɛ̀,mí:ndɛ̀,m iː ⁵ n d ɛ ¹,,Heath2015,,
8-2-67,,8,2,mìnɛ́,mìnɛ́,m i ¹ n ɛ ⁵,,Heath2015,,
9-2-67,,9,2,mìrⁿé,mìrⁿé,m i ¹ r̃ ∼ e ⁵,,Heath2015,,
20-2-65,,20,2,mílɛ́,mílɛ́,m i ⁵ l ɛ ⁵,,Heath2015,,
10-2-67,,10,2,mìrⁿé,mìrⁿé,m i ¹ r̃ ∼ e ⁵,,Heath2015,,
21-2-53,,21,2,gô:n,gô:n,ɡ oː ⁵¹ n,,Heath2005,,
22-2-54,,22,2,gôn,gôn,ɡ o ⁵¹ n,,HeathSONG2015,,
11-2-62,,11,2,mìnɛ́,mìnɛ́,m i ¹ n ɛ ⁵,,Heath2015,,
12-2-65,,12,2,mínó,mínó,m i ⁵ n o ⁵,,Heath2015,,
13-2-66,,13,2,mìrⁿí,mìrⁿí,m i ¹ r̃ ∼ i ⁵,,Heath2015,,
14-2-66,,14,2,mìnɛ́,mìnɛ́,m i ¹ n ɛ ⁵,,Heath2015,,
15-2-67,,15,2,mìrú,mìrú,m i ¹ r u ⁵,,Heath2015,,
16-2-67,,16,2,mìrⁿɛ́,mìrⁿɛ́,m i ¹ r̃ ∼ ɛ ⁵,,Heath2015,,
17-2-66,,17,2,mɛ̀rⁿɛ́,mɛ̀rⁿɛ́,m ɛ ¹ r̃ ∼ ɛ ⁵,,Heath2015,,
1-2-68,,1,2,ɡìyɛ̀-ndɛ̀,ɡìyɛ̀-ndɛ̀,ɡ i ¹ j ɛ ¹ + n d ɛ ¹,,Hantgan2016,,
3-2-68,,3,2,ɛ̀sí,ɛ̀sí,ɛ ¹ s i ⁵,,Heath2015,,
4-2-62,,4,2,sɛ́mbí,sɛ́mbí,s ɛ ⁵ m b i ⁵,,Heath2015,,
5-2-59,,5,2,ɲɛ́nnɛ̀,ɲɛ́nnɛ̀,ɲ ɛ ⁵ n n ɛ ¹,,Heath2015,,
18-2-62,,18,2,wuuwu-de,wuuwu-de,w u u w u + d e,,Osborn1993,,
6-2-59,,6,2,sɛ́mɛ́,sɛ́mɛ́,s ɛ ⁵ m ɛ ⁵,,Heath2015,,
19-2-48,,19,2,kwɛ̄ⁿ,kwɛ̄ⁿ,k w ɛ ³ ∼,,Heath2016jenaama,,
7-2-68,,7,2,gɛ́nyɛ̂:,gɛ́nyɛ̂:,ɡ ɛ ⁵ n j ɛː ⁵¹,,Heath2015,,
8-2-68,,8,2,ǹjúl,ǹjúl,n ¹ dʒ u ⁵ l,,Heath2015,,
9-2-68,,9,2,sɛ́mbí,sɛ́mbí,s ɛ ⁵ m b i ⁵,,Heath2015,,
20-2-66,,20,2,gɛ́:n-yɛ̀,gɛ́:n-yɛ̀,ɡ ɛː ⁵ n + j ɛ ¹,,Heath2015,,
10-2-68,,10,2,sɛ́mbɛ́,sɛ́mbɛ́,s ɛ ⁵ m b ɛ ⁵,,Heath2015,,
22-2-55,,22,2,fì:sà,fì:sà,f iː ¹ s a ¹,,HeathSONG2015,,
21-2-54,,21,2,fí:sí,fí:sí,f iː ⁵ s i ⁵,,Heath2005,,
11-2-63,,11,2,sɛ́mbí,sɛ́mbí,s ɛ ⁵ m b i ⁵,,Heath2015,,
12-2-66,,12,2,íjíló,íjíló,i ⁵ dʒ i ⁵ l o ⁵,,Heath2015,,
13-2-67,,13,2,sɛ́mɛ́,sɛ́mɛ́,s ɛ ⁵ m ɛ ⁵,,Heath2015,,
14-2-67,,14,2,sɛ́mbɛ́,sɛ́mbɛ́,s ɛ ⁵ m b ɛ ⁵,,Heath2015,,
15-2-68,,15,2,zàtú,zàtú,z a ¹ t u ⁵,,Heath2015,,
16-2-68,,16,2,sɛ́mbɛ́,sɛ́mbɛ́,s ɛ ⁵ m b ɛ ⁵,,Heath2015,,
17-2-67,,17,2,sɛ́mɛ́,sɛ́mɛ́,s ɛ ⁵ m ɛ ⁵,,Heath2015,,
1-2-69,,1,2,dèy,dèy,d e ¹ j,,Hantgan2016,,
3-2-69,,3,2,ɛ́rù-m,ɛ́rù-m,ɛ ⁵ r u ¹ m,,Heath2015,,
4-2-63,,4,2,ɛ́rì-m,ɛ́rì-m,ɛ ⁵ r i ¹ + m,,Heath2015,,
5-2-60,,5,2,dènjì,dènjì,d e ¹ n dʒ i ¹,,Heath2015,,
18-2-63,,18,2,welu-de,welu-de,w e l u + d e,,Osborn1993,,
6-2-60,,6,2,érù,érù,e ⁵ r u ¹,,Heath2015,,
19-2-49,,19,2,dēmō,dēmō,d e ³ m o ³,,Heath2016jenaama,,
7-2-69,,7,2,ɛ́l-lá,ɛ́l-lá,ɛ ⁵ l + l a ⁵,,Heath2015,,
8-2-69,,8,2,ɛ̀lí-yè,ɛ̀lí-yè,ɛ ¹ l i ⁵ + j e ¹,,Heath2015,,
9-2-69,,9,2,ɛ́rî,ɛ́rî,ɛ ⁵ r i ⁵¹,,Heath2015,,
10-2-69,,10,2,érù,érù,e ⁵ r u ¹,,Heath2015,,
22-2-56,,22,2,ká:n-í,ká:n-í,k aː ⁵ n + i ⁵,,HeathSONG2015,,
21-2-55,,21,2,kâ:n,kâ:n,k aː ⁵¹ n,,Heath2005,,
11-2-64,,11,2,ɛ́lɛ̀:,ɛ́lɛ̀:,ɛ ⁵ l ɛː ¹,,Heath2015,,
12-2-67,,12,2,ní:njí,ní:njí,n iː ⁵ n dʒ i ⁵,,Heath2015,,
13-2-68,,13,2,ɛ́lú,ɛ́lú,ɛ ⁵ l u ⁵,,Heath2015,,
14-2-68,,14,2,ɛ́lɛ́-lú,ɛ́lɛ́-lú,ɛ ⁵ l ɛ ⁵ + l u ⁵,,Heath2015,,
15-2-69,,15,2,ètú,ètú,e ¹ t u ⁵,,Heath2015,,
16-2-69,,16,2,ɛ̌l,ɛ̌l,ɛ ¹⁵ l,,Heath2015,,
17-2-68,,17,2,ɛ̂:l,ɛ̂:l,ɛː ⁵¹ l,,Heath2015,,
1-2-70,,1,2,yìnà,yìnà,j i ¹ n a ¹,,Hantgan2016,,
3-2-70,,3,2,yúnâm káŋ,yúnâm káŋ,j u ⁵ n a ⁵¹ m _ k a ⁵ ŋ,,Heath2015,,
4-2-64,,4,2,á bâl bàlá,á bâl bàlá,a ⁵ _ b a ⁵¹ l _ b a ¹ l a ⁵,,Heath2015,,
5-2-61,,5,2,gɔ́ mɛ́rɛ̀,gɔ́ mɛ́rɛ̀,ɡ ɔ ⁵ _ m ɛ ⁵ r ɛ ¹,,Heath2015,,
18-2-64,,18,2,yinnu-de,yinnu-de,j i n n u + d e,,Osborn1993,,
6-2-61,,6,2,ní:yêy yǎ:,ní:yêy yǎ:,n iː ⁵ j e ⁵¹ j _ j aː ¹⁵,,Heath2015,,
7-2-70,,7,2,mì: búnjò:ⁿ ándé,mì: búnjò:ⁿ ándé,m iː ¹ _ b u ⁵ n dʒ õː ¹ ∼ _ a ⁵ n d e ⁵,,Heath2015,,
8-2-70,,8,2,bándè bàndí,bándè bàndí,b a ⁵ n d e ¹ _ b a ¹ n d i ⁵,,Heath2015,,
9-2-70,,9,2,nì:bɛ́ndì bɛ̀ndí,nì:bɛ́ndì bɛ̀ndí,n iː ¹ b ɛ ⁵ n d i ¹ _ b ɛ ¹ n d i ⁵,,Heath2015,,
20-2-67,,20,2,ɲí:ní kán,ɲí:ní kán,ɲ iː ⁵ n i ⁵ _ k a ⁵ n,,Heath2015,,
10-2-70,,10,2,bɛ́n bɛ̀nɛ́,bɛ́n bɛ̀nɛ́,b ɛ ⁵ n _ b ɛ ¹ n ɛ ⁵,,Heath2015,,
22-2-57,,22,2,zí:r-ó,zí:r-ó,z iː ⁵ r + o ⁵,,HeathSONG2015,,
21-2-56,,21,2,kùyòm,kùyòm,k u ¹ j o ¹ m,,Heath2005,,
11-2-65,,11,2,ínjé mùgó,ínjé mùgó,i ⁵ n dʒ e ⁵ _ m u ¹ ɡ o ⁵,,Heath2015,,
12-2-68,,12,2,yì:nì kán,yì:nì kán,j iː ¹ n i ¹ _ k a ⁵ n,,Heath2015,,
13-2-69,,13,2,bɛ̌n bɛ̀nɛ́,bɛ̌n bɛ̀nɛ́,b ɛ ¹⁵ n _ b ɛ ¹ n ɛ ⁵,,Heath2015,,
14-2-69,,14,2,dìì múgó yàá,dìì múgó yàá,d iː ¹ _ m u ⁵ ɡ o ⁵ _ j aː ¹⁵,,Heath2015,,
15-2-70,,15,2,mùgú,mùgú,m u ¹ ɡ u ⁵,,Heath2015,,
16-2-70,,16,2,ínjú bùgó,ínjú bùgó,i ⁵ n dʒ u ⁵ _ b u ¹ ɡ o ⁵,,Heath2015,,
17-2-69,,17,2,bònî: bàn-ɛ́:,bònî: bàn-ɛ́:,b o ¹ n iː ⁵¹ _ b a ¹ n + ɛː ⁵,,Heath2015,,
2-2-50,,2,2,kú bɔ́lɔ́,kú bɔ́lɔ́,k u ⁵ _ b ɔ ⁵ l ɔ ⁵,,Dumestre2011,,
1-2-71,,1,2,tììⁿ,tììⁿ,t ĩː ¹ ∼,,Hantgan2016,,
3-2-71,,3,2,dúrà,dúrà,d u ⁵ r a ¹,,Heath2015,,
4-2-65,,4,2,dúrɔ̀,dúrɔ̀,d u ⁵ r ɔ ¹,,Heath2015,,
5-2-62,,5,2,dílɔ̀,dílɔ̀,d i ⁵ l ɔ ¹,,Heath2015,,
18-2-65,,18,2,laaci,laaci,l a a tʃ i,,Osborn1993,,
6-2-62,,6,2,dùrɔ́,dùrɔ́,d u ¹ r ɔ ⁵,,Heath2015,,
19-2-50,,19,2,píyɛ̄,píyɛ̄,p i ⁵ j ɛ ³,,Heath2016jenaama,,
7-2-71,,7,2,dúlɔ́,dúlɔ́,d u ⁵ l ɔ ⁵,,Heath2015,,
8-2-71,,8,2,dúlɔ̀:,dúlɔ̀:,d u ⁵ l ɔː ¹,,Heath2015,,
9-2-71,,9,2,dúrâ,dúrâ,d u ⁵ r a ⁵¹,,Heath2015,,
20-2-68,,20,2,mòòmíó dùlɔ̀,mòòmíó dùlɔ̀,m oː ¹ m i ⁵ o ⁵ _ d u ¹ l ɔ ¹,,Heath2015,,
10-2-71,,10,2,dúrɔ́,dúrɔ́,d u ⁵ r ɔ ⁵,,Heath2015,,
22-2-58,,22,2,àn zùf-ò,àn zùf-ò,a ¹ n _ z u ¹ f + o ¹,,HeathSONG2015,,
21-2-57,,21,2,háfɛ̀,háfɛ̀,h a ⁵ f ɛ ¹,,Heath2005,,
11-2-66,,11,2,dúlá:,dúlá:,d u ⁵ l aː ⁵,,Heath2015,,
12-2-69,,12,2,dìlɔ̀,dìlɔ̀,d i ¹ l ɔ ¹,,Heath2015,,
13-2-70,,13,2,dúrɔ́,dúrɔ́,d u ⁵ r ɔ ⁵,,Heath2015,,
14-2-70,,14,2,dúlɔ́,dúlɔ́,d u ⁵ l ɔ ⁵,,Heath2015,,
15-2-71,,15,2,báná,báná,b a ⁵ n a ⁵,,Heath2015,,
16-2-71,,16,2,dùlɔ́,dùlɔ́,d u ¹ l ɔ ⁵,,Heath2015,,
17-2-70,,17,2,dúlɔ̀,dúlɔ̀,d u ⁵ l ɔ ¹,,Heath2015,,
2-2-51,,2,2,fɔ́,fɔ́,f ɔ ⁵,,Dumestre2011,,
